EBUS,Region,Year,Month,Points,Percent,Region_name,EBUS_name,Hemisphere,Random_name
Iberian-Canary,2,2003,10,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2003,11,83245,38.11,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2003,12,179716,82.29,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2004,1,208710,95.56,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2004,2,218403,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2004,3,218405,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2004,4,216133,98.96,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2004,5,155312,71.11,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2004,6,3045,1.39,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2004,7,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2004,8,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2004,9,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2004,10,1453,0.67,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2004,11,65982,30.21,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2004,12,165906,75.96,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2005,1,218199,99.91,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2005,2,218405,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2005,3,218405,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2005,4,199943,91.55,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2005,5,70821,32.43,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2005,6,284,0.13,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2005,7,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2005,8,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2005,9,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2005,10,424,0.19,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2005,11,23641,10.82,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2005,12,154841,70.9,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2006,1,218105,99.86,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2006,2,218405,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2006,3,218405,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2006,4,205446,94.07,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2006,5,83244,38.11,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2006,6,1968,0.9,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2006,7,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2006,8,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2006,9,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2006,10,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2006,11,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2006,12,99263,45.45,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2007,1,185256,84.82,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2007,2,218405,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2007,3,218099,99.86,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2007,4,210981,96.6,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2007,5,162093,74.22,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2007,6,12028,5.51,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2007,7,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2007,8,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2007,9,3913,1.79,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2007,10,6207,2.84,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2007,11,33486,15.33,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2007,12,138832,63.57,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2008,1,189470,86.75,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2008,2,209069,95.73,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2008,3,204697,93.72,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2008,4,190688,87.31,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2008,5,110667,50.67,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2008,6,4391,2.01,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2008,7,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2008,8,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2008,9,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2008,10,6146,2.81,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2008,11,100033,45.8,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2008,12,212924,97.49,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2009,1,218405,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2009,2,218405,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2009,3,218405,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2009,4,218405,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2009,5,160664,73.56,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2009,6,5382,2.46,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2009,7,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2009,8,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2009,9,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2009,10,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2009,11,35734,16.36,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2009,12,120263,55.06,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2010,1,196811,90.11,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2010,2,218405,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2010,3,218084,99.85,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2010,4,167974,76.91,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2010,5,93182,42.66,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2010,6,8702,3.98,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2010,7,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2010,8,544,0.25,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2010,9,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2010,10,145,0.07,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2010,11,56943,26.07,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2010,12,152130,69.65,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2011,1,193127,88.43,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2011,2,217399,99.54,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2011,3,217412,99.55,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2011,4,149233,68.33,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2011,5,67376,30.85,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2011,6,2733,1.25,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2011,7,3827,1.75,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2011,8,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2011,9,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2011,10,253,0.12,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2011,11,12420,5.69,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2011,12,110741,50.7,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2012,1,196372,89.91,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2012,2,218405,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2012,3,218405,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2012,4,218405,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2012,5,124695,57.09,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2012,6,992,0.45,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2012,7,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2012,8,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2012,9,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2012,10,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2012,11,46716,21.39,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2012,12,156633,71.72,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2013,1,213667,97.83,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2013,2,218405,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2013,3,218405,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2013,4,211087,96.65,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2013,5,187975,86.07,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2013,6,118300,54.17,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2013,7,113,0.05,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2013,8,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2013,9,7206,3.3,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2013,10,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2013,11,9100,4.17,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2013,12,148010,67.77,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2014,1,208024,95.25,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2014,2,218405,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2014,3,218405,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2014,4,198127,90.72,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2014,5,95509,43.73,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2014,6,4248,1.95,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2014,7,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2014,8,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2014,9,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2014,10,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2014,11,2177,1.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2014,12,148410,67.95,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2015,1,218359,99.98,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2015,2,218405,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2015,3,218405,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2015,4,208784,95.59,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2015,5,147353,67.47,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2015,6,25486,11.67,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2015,7,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2015,8,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2015,9,2748,1.26,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2015,10,203,0.09,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2015,11,22497,10.3,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2015,12,74985,34.33,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2016,1,154600,70.79,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2016,2,205041,93.88,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2016,3,218405,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2016,4,218405,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2016,5,174736,80.01,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2016,6,60,0.03,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2016,7,1249,0.57,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2016,8,3932,1.8,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2016,9,2363,1.08,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2016,10,5889,2.7,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2016,11,22420,10.27,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2016,12,104234,47.73,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2017,1,199398,91.3,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2017,2,218405,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2017,3,218405,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2017,4,189134,86.6,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2017,5,54513,24.96,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2017,6,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2017,7,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2017,8,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2017,9,7016,3.21,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2017,10,1692,0.77,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2017,11,20704,9.48,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2017,12,118744,54.37,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2018,1,206073,94.35,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2018,2,218405,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2018,3,218405,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2018,4,218405,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2018,5,205276,93.99,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2018,6,28267,12.94,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2018,7,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2018,8,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2018,9,2550,1.17,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2018,10,7618,3.49,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2018,11,107828,49.37,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2018,12,153079,70.09,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2019,1,204100,93.45,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2019,2,218405,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2019,3,214532,98.23,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2019,4,212319,97.21,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2019,5,126752,58.04,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2019,6,6668,3.05,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2019,7,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2019,8,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2019,9,8053,3.69,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2019,10,1957,0.9,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2019,11,75406,34.53,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2019,12,147550,67.56,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2020,1,191201,87.54,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2020,2,197373,90.37,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2020,3,216559,99.15,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2020,4,199563,91.37,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2020,5,46532,21.31,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2020,6,2622,1.2,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2020,7,3681,1.69,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2020,8,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2020,9,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2020,10,11224,5.14,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2020,11,20350,9.32,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2020,12,123239,56.43,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2021,1,216988,99.35,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2021,2,218405,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2021,3,218142,99.88,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2021,4,169438,77.58,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2021,5,76109,34.85,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2021,6,21025,9.63,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2021,7,527,0.24,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2021,8,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2021,9,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2021,10,98,0.04,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2021,11,23431,10.73,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2021,12,148988,68.22,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2022,1,179707,82.28,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2022,2,201278,92.16,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2022,3,218405,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2022,4,211005,96.61,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2022,5,71043,32.53,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Benguela,0,2002,6,52715,27.03,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2002,7,102173,52.4,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2002,8,120290,61.69,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2002,9,69577,35.68,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2002,10,19114,9.8,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2002,11,25194,12.92,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2002,12,0,0.0,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2003,1,0,0.0,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2003,2,0,0.0,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2003,3,0,0.0,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2003,4,1502,0.77,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2003,5,30221,15.5,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2003,6,64066,32.85,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2003,7,92500,47.44,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2003,8,104395,53.54,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2003,9,63984,32.81,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2003,10,0,0.0,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2003,11,0,0.0,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2003,12,0,0.0,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2004,1,0,0.0,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2004,2,0,0.0,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2004,3,10442,5.35,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2004,4,25192,12.92,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2004,5,38871,19.93,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2004,6,47920,24.57,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2004,7,69961,35.88,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2004,8,75966,38.96,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2004,9,69837,35.81,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2004,10,13701,7.03,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2004,11,0,0.0,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2004,12,0,0.0,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2005,1,0,0.0,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2005,2,0,0.0,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2005,3,0,0.0,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2005,4,3331,1.71,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2005,5,30294,15.54,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2005,6,37680,19.32,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2005,7,51719,26.52,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2005,8,69509,35.65,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2005,9,100174,51.37,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2005,10,36738,18.84,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2005,11,0,0.0,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2005,12,8010,4.11,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2006,1,0,0.0,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2006,2,0,0.0,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2006,3,15850,8.13,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2006,4,29486,15.12,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2006,5,41831,21.45,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2006,6,66272,33.99,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2006,7,138738,71.15,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2006,8,121698,62.41,Poleward,Benguela,South,Benguela-Poleward
Benguela,0,2006,9,97354,49.93,Poleward,Benguela,South,Benguela-Poleward
